timestamp,GHI_pred
2020-01-10 17:50:00,11.411319
2020-01-10 18:00:00,8.347349
2020-01-11 07:30:00,21.298765
2020-01-11 07:40:00,48.737556
2020-01-11 07:50:00,54.134453
2020-01-11 08:00:00,62.743683
2020-01-11 08:10:00,122.29127
2020-01-11 08:20:00,149.21916
2020-01-11 08:30:00,167.65353
2020-01-11 13:00:00,314.9876
2020-01-11 13:10:00,532.2399
2020-01-11 13:20:00,712.2997
2020-01-11 13:30:00,787.9052
2020-01-11 13:40:00,305.63824
2020-01-11 13:50:00,493.80048
2020-01-11 14:00:00,685.80865
2020-01-11 14:10:00,753.74243
2020-01-11 14:20:00,726.365
2020-01-11 14:30:00,463.49313
2020-01-11 14:40:00,266.13727
2020-01-11 14:50:00,451.08148
2020-01-11 15:00:00,527.4774
2020-01-11 15:10:00,556.8243
2020-01-11 15:20:00,493.3712
2020-01-11 15:30:00,497.58102
2020-01-11 15:40:00,500.43924
2020-01-11 15:50:00,416.30798
2020-01-11 16:00:00,399.91202
2020-01-11 16:10:00,366.8922
2020-01-11 16:20:00,257.28726
2020-01-11 16:30:00,242.35033
2020-01-11 16:40:00,302.74457
2020-01-11 16:50:00,256.96954
2020-01-11 17:00:00,215.19467
2020-01-11 17:10:00,192.16757
2020-01-11 17:20:00,153.92181
2020-01-11 17:30:00,122.27256
2020-01-11 17:40:00,92.69553
2020-01-11 17:50:00,63.589275
2020-01-11 18:00:00,32.982048
2020-01-11 18:10:00,13.263578
2020-01-12 07:30:00,14.4032545
2020-01-12 07:40:00,29.252396
2020-01-12 07:50:00,38.940506
2020-01-12 08:00:00,40.749786
2020-01-12 13:40:00,84.00472
2020-01-12 13:50:00,144.69402
2020-01-12 14:00:00,459.7094
2020-01-12 14:10:00,655.17926
2020-01-12 14:20:00,770.4547
2020-01-12 14:30:00,393.9816
2020-01-12 14:40:00,592.69214
2020-01-12 14:50:00,739.48456
2020-01-12 15:00:00,696.3043
2020-01-12 15:10:00,693.3896
2020-01-12 15:20:00,512.7871
2020-01-12 15:30:00,605.5572
2020-01-12 15:40:00,185.56891
2020-01-12 15:50:00,94.16279
2020-01-12 16:00:00,56.399963
2020-01-12 16:10:00,83.173676
2020-01-12 16:20:00,229.97766
2020-01-12 16:30:00,348.08633
2020-01-12 16:40:00,379.18005
2020-01-12 16:50:00,159.0495
2020-01-12 17:00:00,68.68557
2020-01-12 17:10:00,51.126568
2020-01-12 17:20:00,91.91333
2020-01-12 17:30:00,49.621307
2020-01-12 17:40:00,28.274456
2020-01-12 17:50:00,16.611498
2020-01-12 18:00:00,9.805113
2020-01-12 18:10:00,6.426405
2020-01-13 07:30:00,12.474401
2020-01-13 07:40:00,28.29672
2020-01-13 07:50:00,58.172523
2020-01-13 08:00:00,108.41502
2020-01-13 13:50:00,716.1165
2020-01-13 14:00:00,732.202
2020-01-13 14:10:00,775.4309
2020-01-13 14:20:00,700.6439
2020-01-13 14:30:00,535.2822
2020-01-13 14:40:00,398.95395
2020-01-13 14:50:00,677.42664
2020-01-13 15:00:00,149.57776
2020-01-13 15:10:00,472.55627
2020-01-13 15:20:00,594.95917
2020-01-13 15:30:00,584.05457
2020-01-13 15:40:00,525.9842
2020-01-13 15:50:00,408.69424
2020-01-13 16:00:00,394.15967
2020-01-13 16:10:00,520.89496
2020-01-13 16:20:00,94.828575
2020-01-13 16:30:00,95.29897
2020-01-13 16:40:00,214.40926
2020-01-13 16:50:00,294.80203
2020-01-13 17:00:00,215.14053
2020-01-13 17:10:00,61.93111
2020-01-13 17:20:00,76.41747
2020-01-13 17:30:00,91.090805
2020-01-13 17:40:00,49.143158
2020-01-13 17:50:00,32.00825
2020-01-13 18:00:00,20.746859
2020-01-13 18:10:00,8.147997
2020-01-14 07:30:00,14.848041
2020-01-14 07:40:00,42.798973
2020-01-14 07:50:00,77.01972
2020-01-14 08:00:00,99.48599
2020-01-14 08:10:00,108.57004
2020-01-14 08:20:00,135.59137
2020-01-14 08:30:00,206.35541
2020-01-14 08:40:00,209.43599
2020-01-14 08:50:00,257.88794
2020-01-14 09:00:00,327.3909
2020-01-14 12:20:00,390.98993
2020-01-14 12:30:00,601.99854
2020-01-14 12:40:00,349.04538
2020-01-14 12:50:00,281.90564
2020-01-14 13:00:00,855.6219
2020-01-14 13:10:00,741.2547
2020-01-14 13:20:00,358.1529
2020-01-14 13:30:00,743.7137
2020-01-14 13:40:00,868.55255
2020-01-14 13:50:00,800.96857
2020-01-14 14:00:00,593.8002
2020-01-14 14:10:00,452.89072
2020-01-14 14:20:00,666.9881
2020-01-14 14:30:00,490.08804
2020-01-14 14:40:00,368.90866
2020-01-14 14:50:00,629.02277
2020-01-14 15:00:00,402.21887
2020-01-14 15:10:00,357.40775
2020-01-14 15:20:00,263.93866
2020-01-14 15:30:00,207.48299
2020-01-14 15:40:00,202.16156
2020-01-14 15:50:00,457.2608
2020-01-14 16:00:00,483.29947
2020-01-14 16:10:00,486.4535
2020-01-14 16:20:00,162.17928
2020-01-14 16:30:00,120.659996
2020-01-14 16:40:00,199.29868
2020-01-14 16:50:00,184.00175
2020-01-14 17:00:00,171.89398
2020-01-14 17:10:00,65.47788
2020-01-14 17:20:00,47.718716
2020-01-14 17:30:00,80.53932
2020-01-14 17:40:00,53.67381
2020-01-14 17:50:00,19.464853
2020-01-14 18:00:00,10.822488
2020-01-14 18:10:00,6.645091
2020-01-15 07:30:00,10.316253
2020-01-15 07:40:00,36.20273
2020-01-15 07:50:00,62.223053
2020-01-15 08:00:00,69.881996
2020-01-15 08:10:00,123.04834
2020-01-15 08:20:00,185.10175
2020-01-15 08:30:00,217.87357
2020-01-15 08:40:00,294.62323
2020-01-15 08:50:00,190.43488
2020-01-15 09:00:00,170.70006
2020-01-15 09:10:00,167.13963
2020-01-15 09:20:00,286.3265
2020-01-15 09:30:00,442.05197
2020-01-15 09:40:00,319.50327
2020-01-15 09:50:00,230.26437
2020-01-15 10:00:00,219.96446
2020-01-15 10:10:00,555.4742
2020-01-15 10:20:00,560.3746
2020-01-15 10:30:00,569.8334
2020-01-15 10:40:00,536.3415
2020-01-15 10:50:00,626.29156
2020-01-15 11:00:00,740.46356
2020-01-15 11:10:00,627.1811
2020-01-15 11:20:00,805.22833
2020-01-15 11:30:00,801.9763
2020-01-15 11:40:00,790.27075
2020-01-15 11:50:00,775.9909
2020-01-15 12:00:00,740.8767
2020-01-15 12:10:00,830.98486
2020-01-15 12:20:00,841.371
2020-01-15 12:30:00,858.1464
2020-01-15 13:00:00,840.1589
2020-01-15 13:10:00,827.68353
2020-01-15 13:20:00,838.43634
2020-01-15 13:50:00,863.0432
2020-01-15 14:00:00,466.47937
2020-01-15 14:10:00,614.5011
2020-01-15 14:20:00,752.646
2020-01-15 14:30:00,635.0623
2020-01-15 14:40:00,575.45514
2020-01-15 14:50:00,280.91882
2020-01-15 15:00:00,254.50578
2020-01-15 15:10:00,201.60231
2020-01-15 15:20:00,452.93036
2020-01-15 15:30:00,506.33716
2020-01-15 15:40:00,424.42294
2020-01-15 15:50:00,463.41217
2020-01-15 16:00:00,474.69022
2020-01-15 16:10:00,424.75064
2020-01-15 16:20:00,393.27847
2020-01-15 16:30:00,355.4869
2020-01-15 16:40:00,333.43546
2020-01-15 16:50:00,295.3768
